station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0;tso005hs;tso010hs;tso020hs
NEU;06.01.2026 04:00;-8.4;-8.8;-8.1;-11.9;-12.3;77.7;2.5;-11.6;956.8;1018.1;1013.8;;;2.6;61;1.1;4;9.4;2.5;9;;;0;;0;200;;;;0;-0.005;;;
NEU;06.01.2026 05:00;-8.8;-9;-8.5;-11.9;-12.1;81.1;2.5;-11.4;956.8;1018.2;1013.8;;;2.5;52;1.7;6.1;9;2.4;8.6;;;0;;0;201;;;;0;-0.003;;;
NEU;06.01.2026 06:00;-8.8;-8.9;-8.7;-11.9;-12.1;82.9;2.6;-11.2;957;1018.5;1014;;;2.4;51;1.4;5;8.6;2.4;8.6;;;0;;0;202;;;;0;-0.003;;;
NEU;06.01.2026 07:00;-8.2;-8.5;-7.9;-11.3;-11.8;84.2;2.8;-10.4;957.3;1018.7;1014.3;;;2;45;1.2;4.3;7.2;1.9;6.8;;;0;;0;212;;;;0;0;;;
NEU;06.01.2026 08:00;-8.1;-8.4;-7.9;-10.1;-10.9;87.1;2.9;-9.9;957.9;1019.2;1014.9;;;1.7;50;0.9;3.2;6.1;1.7;6.1;;;0;;16;229;;;;0;0;;;
NEU;06.01.2026 09:00;-7.2;-7.5;-6.6;-6.8;-7.6;86.3;3.1;-9.1;958.3;1019.4;1015.4;;;2.2;61;1;3.6;7.9;2.1;7.6;;;0;;65;265;;;;0;0.017;;;
NEU;06.01.2026 10:00;-6.4;-6.7;-5.6;-5;-5.6;85.6;3.3;-8.4;958.6;1019.5;1015.7;;;3.2;76;1.4;5;11.5;3.1;11.2;;;0;;150;256;;;;6;0.036;;;
NEU;06.01.2026 11:00;-5.8;-6;-5.6;-3.5;-4.2;81.9;3.2;-8.4;958.4;1019.3;1015.5;;;3.2;82;1.5;5.4;11.5;3.1;11.2;;;0;;205;249;;;;6;0.051;;;
NEU;06.01.2026 12:00;-4.3;-5.1;-3.4;-1.2;-2.9;75.4;3.4;-8;958.1;1018.5;1015.1;;;3.8;83;1.7;6.1;13.7;3.7;13.3;;;0;;328;242;;;;46;0.082;;;
NEU;06.01.2026 13:00;-3.1;-3.8;-2;-0.4;-1.4;70.4;3.4;-7.7;957.5;1017.7;1014.5;;;4.1;82;2.2;7.9;14.8;4;14.4;;;0;;366;228;;;;58;0.095;;;
NEU;06.01.2026 14:00;-3;-3.2;-2.7;-1.8;-2.2;66.7;3.3;-8.3;957.4;1017.5;1014.4;;;3.8;72;2;7.2;13.7;3.7;13.3;;;0;;182;238;;;;20;0.057;;;
NEU;06.01.2026 15:00;-3;-3.1;-2.8;-2.5;-2.7;63.8;3.1;-8.9;957.7;1017.8;1014.7;;;4;74;1.9;6.8;14.4;3.9;14;;;0;;109;252;;;;2;0.037;;;
NEU;06.01.2026 16:00;-3.4;-3.5;-3.3;-4.6;-5.9;69.4;3.3;-8.2;958.1;1018.4;1015.2;;;3.9;61;2.1;7.6;14;3.8;13.7;;;0;;28;233;;;;14;0.008;;;
NEU;06.01.2026 17:00;-3.8;-4;-3.6;-7.8;-8.4;69.8;3.2;-8.5;958.6;1019;1015.7;;;3;42;1.5;5.4;10.8;2.9;10.4;;;0;;0;216;;;;0;0.002;;;
NEU;06.01.2026 18:00;-3.7;-4.1;-3.4;-8.2;-8.7;67.7;3.1;-8.8;959.1;1019.5;1016.2;;;4;39;1.6;5.8;14.4;3.9;14;;;0;;0;216;;;;0;0.003;;;
NEU;06.01.2026 19:00;-3.4;-3.7;-3.3;-7.7;-8.7;62.6;3;-9.6;959.6;1019.9;1016.7;;;5.9;19;2.2;7.9;21.2;5.8;20.9;;;0;;0;214;;;;0;0.006;;;
NEU;06.01.2026 20:00;-4.5;-5.1;-3.8;-9.2;-9.4;69.6;3;-9.2;959.7;1020.3;1016.8;;;2.4;56;1.2;4.3;8.6;2.3;8.3;;;0;;0;209;;;;0;-0.004;;;
NEU;06.01.2026 21:00;-4.6;-4.8;-4.3;-7.9;-9.2;72.7;3.2;-8.7;959.8;1020.4;1016.9;;;2.2;48;1.3;4.7;7.9;2.2;7.9;;;0;;0;244;;;;0;0.006;;;
NEU;06.01.2026 22:00;-4.4;-4.8;-4.2;-7.3;-8.1;72.5;3.2;-8.6;959.7;1020.3;1016.8;;;2.8;36;1.4;5;10.1;2.7;9.7;;;0;;0;239;;;;0;0.006;;;
NEU;06.01.2026 23:00;-5;-5.3;-4.6;-8.7;-9;72.9;3.1;-9.1;959.8;1020.5;1016.9;;;3.2;36;1.5;5.4;11.5;3.1;11.2;;;0;;0;214;;;;0;0.001;;;
NEU;07.01.2026 00:00;-5.4;-5.8;-4.8;-8.9;-9.1;75.2;3.1;-9.1;959.6;1020.4;1016.7;;;2.5;29;1.1;4;9;2.4;8.6;;;0;;0;208;;;;0;-0.004;;;
NEU;07.01.2026 01:00;-5.9;-6;-5.3;-9;-9.2;74.1;2.9;-9.7;959.2;1020.1;1016.3;;;1.7;11;1.1;4;6.1;1.6;5.8;;;0;;0;208;;;;0;-0.005;;;
NEU;07.01.2026 02:00;-6.4;-6.7;-6.2;-9.3;-9.5;74.9;2.8;-10.1;959;1020;1016.1;;;1.6;6;0.9;3.2;5.8;1.6;5.8;;;0;;0;207;;;;0;-0.006;;;
NEU;07.01.2026 03:00;-6.7;-6.9;-6.1;-9.7;-10;76.6;2.8;-10.1;958.9;1020;1016;;;3.3;3;1.8;6.5;11.9;3.2;11.5;;;0;;0;207;;;;0;-0.002;;;
NEU;07.01.2026 04:00;-6.4;-6.6;-6.1;-9.8;-10;77.7;3;-9.6;958.9;1019.9;1016;;;3.1;357;2;7.2;11.2;3;10.8;;;0;;0;218;;;;0;0.001;;;
NEU;07.01.2026 05:00;-5.4;-5.9;-4.9;-7.2;-8.4;75.4;3.1;-9;959;1019.8;1016.1;;;3;351;2;7.2;10.8;2.9;10.4;;;0;;0;258;;;;0;0.007;;;
NEU;07.01.2026 06:00;-5.1;-5.6;-4.6;-6.5;-7.1;73.4;3.1;-9.1;959.1;1019.8;1016.2;;;3.1;343;1.8;6.5;11.2;3;10.8;;;0;;0;253;;;;0;0.007;;;
NEU;07.01.2026 07:00;-5.2;-5.5;-4.8;-5.9;-6.4;75.2;3.1;-8.9;959.1;1019.8;1016.2;;;3.2;36;1.6;5.8;11.5;3;10.8;;;0;;0;279;;;;0;0.006;;;
NEU;07.01.2026 08:00;-5.2;-5.3;-5.1;-5.4;-5.7;84;3.5;-7.5;959;1019.7;1016.1;;;1.9;56;1.1;4;6.8;1.8;6.5;;;0;;6;280;;;;0;0.009;;;
NEU;07.01.2026 09:00;-4.9;-5.1;-4.8;-4.7;-5;83.2;3.6;-7.3;959;1019.6;1016.1;;;1.9;63;0.9;3.2;6.8;1.8;6.5;;;0;;29;281;;;;0;0.017;;;
NEU;07.01.2026 10:00;-4.8;-4.9;-4.7;-4.1;-4.3;85;3.7;-6.9;958.7;1019.3;1015.8;;;2.5;90;1;3.6;9;2.4;8.6;;;0;;46;282;;;;0;0.022;;;
NEU;07.01.2026 11:00;-4.6;-4.8;-4.4;-3.8;-4.1;81.8;3.6;-7.2;958.1;1018.6;1015.1;;;2.2;67;0.8;2.9;7.9;2.2;7.9;;;0;;60;283;;;;0;0.027;;;
NEU;07.01.2026 12:00;-3.4;-4.1;-2.8;-2.2;-3.3;74;3.5;-7.4;957.4;1017.6;1014.4;;;4.4;222;1.5;5.4;15.8;4.2;15.1;;;0;;129;277;;;;0;0.047;;;
NEU;07.01.2026 13:00;-2.6;-2.9;-2.4;-1.7;-2.5;66.1;3.3;-8;956.6;1016.5;1013.6;;;5;245;2.4;8.6;18;4.8;17.3;;;0;;222;222;;;;26;0.072;;;
NEU;07.01.2026 14:00;-1.6;-2;-1.2;-0.8;-1.8;60.9;3.3;-8.2;955.8;1015.5;1012.7;;;7.1;244;2.9;10.4;25.6;7;25.2;;;0;;217;233;;;;31;0.074;;;
NEU;07.01.2026 15:00;-1.7;-1.8;-1.6;-2;-2.1;61.7;3.4;-8.1;955.2;1014.8;1012.1;;;6.8;257;3.3;11.9;24.5;6.6;23.8;;;0;;62;264;;;;0;0.047;;;
NEU;07.01.2026 16:00;-1.8;-1.9;-1.7;-2.3;-2.5;63.2;3.4;-7.9;954.7;1014.4;1011.6;;;6.8;263;3.2;11.5;24.5;6.7;24.1;;;0;;8;287;;;;0;0.036;;;
NEU;07.01.2026 17:00;-1.7;-1.9;-1.5;-2.5;-2.5;61.8;3.3;-8;954.5;1014.1;1011.4;;;7.1;274;2.9;10.4;25.6;6.5;23.4;;;0;;0;287;;;;0;0.016;;;
NEU;07.01.2026 18:00;-1.3;-1.5;-1;-2.1;-2.3;57;3.2;-8.7;954.5;1014;1011.4;;;6.9;263;3.5;12.6;24.8;6.7;24.1;;;0;;0;291;;;;0;0.02;;;
NEU;07.01.2026 19:00;-1;-1.2;-0.8;-1.8;-1.9;59.4;3.4;-7.9;954.8;1014.3;1011.7;;;11.5;259;4.4;15.8;41.4;11.3;40.7;;;0;;0;292;;;;0;0.021;;;
NEU;07.01.2026 20:00;-0.8;-1;-0.6;-1.5;-1.6;66.5;3.8;-6.3;955.1;1014.5;1012;;;10.7;251;5.6;20.2;38.5;10.5;37.8;;;0;;0;294;;;;0;0.019;;;
NEU;07.01.2026 21:00;-0.7;-0.9;-0.6;-1.5;-1.7;69.7;4;-5.6;955.5;1015;1012.4;;;11.5;261;5.8;20.9;41.4;11;39.6;;;0;;0;286;;;;0;0.017;;;
NEU;07.01.2026 22:00;-0.8;-0.9;-0.8;-1.5;-1.6;71.5;4.1;-5.3;956.2;1015.7;1013.1;;;10.6;259;5.4;19.4;38.2;10.4;37.4;;;0;;0;292;;;;0;0.016;;;
NEU;07.01.2026 23:00;-0.7;-0.8;-0.6;-1.4;-1.5;71.8;4.2;-5.2;956.7;1016.2;1013.7;;;11.4;257;6.2;22.3;41;11;39.6;;;0;;0;288;;;;0;0.017;;;
NEU;08.01.2026 00:00;-0.7;-0.8;-0.6;-1.5;-1.6;73.6;4.3;-4.8;956.9;1016.4;1013.9;;;12.7;257;6.1;22;45.7;12.3;44.3;;;0;;0;284;;;;0;0.016;;;
NEU;08.01.2026 01:00;-0.7;-0.7;-0.6;-1.4;-1.4;79.1;4.6;-3.8;957.2;1016.7;1014.2;;;11.1;258;5.7;20.5;40;10.9;39.2;;;0;;0;288;;;;0;0.012;;;
NEU;08.01.2026 02:00;-0.8;-0.9;-0.7;-1.4;-1.5;81;4.7;-3.7;957.1;1016.7;1014.1;;;10.1;257;5.6;20.2;36.4;9.9;35.6;;;0;;0;293;;;;0;0.011;;;
NEU;08.01.2026 03:00;-0.5;-0.8;-0.2;-1.3;-1.5;75.6;4.5;-4.2;956.7;1016.2;1013.7;;;10.7;255;5.1;18.4;38.5;10.5;37.8;;;0;;0;288;;;;0;0.014;;;
NEU;08.01.2026 04:00;0;-0.1;0;-0.7;-0.8;74.1;4.5;-4.1;956.4;1015.8;1013.4;;;11.3;256;5.5;19.8;40.7;10.9;39.2;;;0;;0;297;;;;0;0.015;;;
NEU;08.01.2026 05:00;-0.1;-0.2;0.1;-0.7;-0.8;79.1;4.8;-3.3;956.1;1015.4;1013.1;;;9.9;259;4.5;16.2;35.6;9.6;34.6;;;0;;0;302;;;;0;0.011;;;
NEU;08.01.2026 06:00;0.2;0.1;0.3;-0.5;-0.6;79.5;5;-2.9;955.8;1015;1012.7;;;9.6;247;4.2;15.1;34.6;9.1;32.8;;;0;;0;302;;;;0;0.011;;;
NEU;08.01.2026 07:00;0.8;0.5;1.2;0;-0.3;73.2;4.7;-3.4;955.5;1014.6;1012.4;;;7.4;245;3.8;13.7;26.6;7.2;25.9;;;0;;0;302;;;;0;0.014;;;
NEU;08.01.2026 08:00;0.8;0.6;1.1;0.2;0;83.5;5.4;-1.7;955.5;1014.6;1012.4;;;12.5;229;5.7;20.5;45;12;43.2;;;0.1;;2;309;;;;0;0.03;;;
NEU;08.01.2026 09:00;0.7;0.4;0.8;0;-0.1;93.4;6;-0.3;955.6;1014.8;1012.5;;;12.9;230;6.9;24.8;46.4;12.4;44.6;;;0.4;;17;311;;;;0;0.02;;;
NEU;08.01.2026 10:00;1.1;0.7;1.3;0.4;0.1;91.6;6.1;-0.1;955.6;1014.7;1012.5;;;13.6;234;6.3;22.7;49;13.1;47.2;;;0;;28;312;;;;0;0.025;;;
NEU;08.01.2026 11:00;1.6;1.3;2;0.9;0.8;90;6.2;0.2;955.5;1014.4;1012.4;;;11.8;236;5.1;18.4;42.5;11.4;41;;;0;;35;315;;;;0;0.03;;;
NEU;08.01.2026 12:00;2.5;2.2;2.7;1.7;1.3;86.2;6.3;0.4;955;1013.7;1011.9;;;12.9;231;6;21.6;46.4;12.3;44.3;;;0;;47;316;;;;0;0.04;;;
NEU;08.01.2026 13:00;3.1;2.8;3.3;2.5;2.3;87.5;6.7;1.3;954.4;1012.9;1011.3;;;16.9;229;8;28.8;60.8;14.9;53.6;;;0;;35;321;;;;0;0.038;;;
NEU;08.01.2026 14:00;3.3;3.1;3.5;2.6;2.5;89;6.9;1.7;954.1;1012.6;1011;;;15.6;237;7.9;28.4;56.2;14.9;53.6;;;0.2;;30;324;;;;0;0.034;;;
NEU;08.01.2026 15:00;3.6;3.5;3.6;2.8;2.7;90.3;7.1;2.1;953.6;1012;1010.4;;;14.4;233;7.4;26.6;51.8;13.8;49.7;;;0;;14;323;;;;0;0.028;;;
NEU;08.01.2026 16:00;3.4;3.4;3.5;2.7;2.5;91.6;7.2;2.2;953.2;1011.6;1010;;;13.8;238;6.9;24.8;49.7;13.5;48.6;;;0.6;;2;325;;;;0;0.023;;;
NEU;08.01.2026 17:00;3.7;3.4;4;2.8;2.6;91.4;7.3;2.4;953;1011.3;1009.8;;;13.4;234;7.5;27;48.2;12.8;46.1;;;0.7;;0;326;;;;0;0.007;;;
NEU;08.01.2026 18:00;3.9;3.8;4;3.2;3.2;92.6;7.5;2.9;952.8;1011;1009.6;;;14.4;238;7.9;28.4;51.8;13.9;50;;;1.2;;0;328;;;;0;0.006;;;
NEU;08.01.2026 19:00;4.3;4;4.5;3.5;3.3;93.2;7.7;3.3;952.4;1010.6;1009.2;;;16;252;7.4;26.6;57.6;15.8;56.9;;;0.2;;0;329;;;;0;0.005;;;
NEU;08.01.2026 20:00;4.7;4.4;5;4;3.7;93.9;8;3.9;951.7;1009.7;1008.4;;;12.1;249;6.2;22.3;43.6;11.9;42.8;;;1.3;;0;333;;;;0;0.005;;;
NEU;08.01.2026 21:00;5.2;5.1;5.2;4.3;4.2;94.4;8.3;4.3;951.2;1009.1;1007.9;;;11;249;5.8;20.9;39.6;10.7;38.5;;;1.3;;0;332;;;;0;0.004;;;
NEU;08.01.2026 22:00;5.5;5.3;5.7;4.8;4.6;94.5;8.5;4.7;950.2;1007.9;1006.9;;;11.6;243;6;21.6;41.8;11.5;41.4;;;0.4;;0;336;;;;0;0.004;;;
NEU;08.01.2026 23:00;5.6;5.5;5.8;4.9;4.8;94.6;8.6;4.8;949.1;1006.7;1005.7;;;14.1;236;7.1;25.6;50.8;13.5;48.6;;;1.1;;0;337;;;;0;0.004;;;
NEU;09.01.2026 00:00;5.9;5.7;6.1;5.1;4.9;93.5;8.7;4.9;947.7;1005.2;1004.3;;;14.9;234;8.2;29.5;53.6;14.5;52.2;;;2.3;;0;337;;;;0;0.006;;;
NEU;09.01.2026 01:00;6.2;6;6.4;5.5;5.3;94.3;9;5.4;946.7;1004.1;1003.2;;;14.4;238;7;25.2;51.8;13.5;48.6;;;2.6;;0;338;;;;0;0.005;;;
NEU;09.01.2026 02:00;6.4;6.3;6.5;5.6;5.6;92.4;8.9;5.3;945.7;1003;1002.2;;;16.3;244;8.2;29.5;58.7;15.6;56.2;;;1.6;;0;340;;;;0;0.007;;;
NEU;09.01.2026 03:00;6.5;6.4;6.6;5.6;5.5;91.6;8.8;5.2;945.2;1002.4;1001.6;;;16.5;241;8.5;30.6;59.4;15.9;57.2;;;0.5;;0;337;;;;0;0.008;;;
NEU;09.01.2026 04:00;6.4;6.2;6.6;5.3;4.9;90;8.6;4.8;945.3;1002.6;1001.7;;;16;247;7.2;25.9;57.6;15.8;56.9;;;0.4;;0;329;;;;0;0.009;;;
NEU;09.01.2026 05:00;6;5.7;6.3;4.8;4;88.4;8.2;4.2;945.7;1003;1002.1;;;12.8;249;6.3;22.7;46.1;12.5;45;;;1.1;;0;325;;;;0;0.01;;;
NEU;09.01.2026 06:00;5.6;5.3;5.8;4.1;4;84.9;7.7;3.2;945.6;1003;1002.1;;;12.7;255;6.2;22.3;45.7;11.9;42.8;;;0.2;;0;326;;;;0;0.013;;;
NEU;09.01.2026 07:00;5.7;5.2;6.2;4;3.8;81.1;7.4;2.7;945.1;1002.5;1001.5;;;15.2;258;7.3;26.3;54.7;14.6;52.6;;;0;;0;327;;;;0;0.017;;;
NEU;09.01.2026 08:00;5.3;4.9;5.6;3.9;3.8;82.9;7.4;2.6;944.6;1002.1;1001;;;16.9;250;7.3;26.3;60.8;16.4;59;;;0.5;;3;328;;;;0;0.041;;;
NEU;09.01.2026 09:00;4.9;4.5;5.3;3.8;3.7;87.5;7.6;3;944.5;1002;1000.9;;;18.5;248;7.2;25.9;66.6;17.5;63;;;0.3;;16;326;;;;0;0.035;;;
NEU;09.01.2026 10:00;4.1;3.7;4.7;3.3;3.1;89.2;7.3;2.5;944.7;1002.5;1001.1;;;13.7;259;7;25.2;49.3;13.4;48.2;;;3.2;;14;328;;;;0;0.032;;;
NEU;09.01.2026 11:00;4.7;4.3;5.5;4;3.3;87.9;7.5;2.9;944.9;1002.4;1001.3;;;14.9;248;6.8;24.5;53.6;13.7;49.3;;;0.6;;80;323;;;;4;0.048;;;
NEU;09.01.2026 12:00;5.3;5.1;5.6;4.9;4.4;82.2;7.3;2.5;944.4;1001.9;1000.8;;;13.5;255;6.9;24.8;48.6;13.2;47.5;;;0;;104;319;;;;2;0.066;;;
NEU;09.01.2026 13:00;5.1;4.6;5.6;4.4;3.8;77.8;6.9;1.6;943.9;1001.4;1000.3;;;14.4;249;8.1;29.2;51.8;13.9;50;;;0;;102;312;;;;1;0.075;;;
NEU;09.01.2026 14:00;5.4;5.2;5.7;4.7;4.2;69.6;6.3;0.3;943.8;1001.2;1000.2;;;14.8;251;8;28.8;53.3;14.4;51.8;;;0;;104;301;;;;3;0.091;;;
NEU;09.01.2026 15:00;5.4;4.9;5.8;5;4.3;72;6.4;0.7;943.6;1000.9;1000;;;16.9;241;8.2;29.5;60.8;16.3;58.7;;;0;;140;293;;;;27;0.081;;;
NEU;09.01.2026 16:00;4.9;4.8;5.1;4.1;4;72.6;6.3;0.4;944;1001.5;1000.4;;;11.9;249;6;21.6;42.8;11.6;41.8;;;0;;19;313;;;;0;0.05;;;
NEU;09.01.2026 17:00;3.9;3.5;4.9;2.1;0.9;79.6;6.4;0.7;944.4;1002.1;1000.8;;;14;243;4.8;17.3;50.4;13.2;47.5;;;0;;0;286;;;;0;0.014;;;
NEU;09.01.2026 18:00;3.9;3.7;4.2;2.1;1.5;77;6.2;0.2;944.6;1002.4;1001;;;10.3;256;5.1;18.4;37.1;10;36;;;0.1;;0;312;;;;0;0.016;;;
NEU;09.01.2026 19:00;4;3.5;4.4;1.7;1.3;73.7;6;-0.4;945;1002.7;1001.4;;;11.7;243;5;18;42.1;10.8;38.9;;;0;;0;277;;;;0;0.018;;;
NEU;09.01.2026 20:00;3.3;2.8;4;1.6;1;79;6.1;0;945.4;1003.3;1001.8;;;12.5;256;5.2;18.7;45;12.2;43.9;;;0.3;;0;305;;;;0;0.015;;;
NEU;09.01.2026 21:00;3.8;3.4;4;1;0.7;69;5.5;-1.4;945.6;1003.4;1002;;;14;245;5.2;18.7;50.4;13.3;47.9;;;0;;0;283;;;;0;0.022;;;
NEU;09.01.2026 22:00;3.1;2.9;3.4;1.4;1.3;80.4;6.1;0.1;946;1004;1002.5;;;11.3;238;5.5;19.8;40.7;10.9;39.2;;;0.3;;0;316;;;;0;0.014;;;
NEU;09.01.2026 23:00;2.7;2.3;3.2;1.4;1;86.6;6.4;0.6;946.2;1004.3;1002.7;;;13.6;242;5.7;20.5;49;13.1;47.2;;;0.1;;0;312;;;;0;0.009;;;
NEU;10.01.2026 00:00;2.6;2.1;3.3;1.4;0.9;85.4;6.3;0.4;946.5;1004.7;1003;;;13.8;242;6.2;22.3;49.7;13.5;48.6;;;0.5;;0;316;;;;0;0.01;;;
NEU;10.01.2026 01:00;1.8;1.2;2.1;0.9;0.8;90.5;6.3;0.4;947.1;1005.5;1003.6;;;12.3;246;5.4;19.4;44.3;11.9;42.8;;;0.3;;0;313;;;;0;0.006;;;
NEU;10.01.2026 02:00;1.5;0.8;2.3;0.3;0;88.8;6;-0.2;947.4;1005.8;1003.9;;;10.3;240;4;14.4;37.1;9.7;34.9;;;0.1;;0;302;;;;0;0.006;;;
NEU;10.01.2026 03:00;1.9;1.2;2.4;1;0.5;88.5;6.2;0.2;947.8;1006.2;1004.4;;;13.9;240;6.2;22.3;50;13.4;48.2;;;0.1;;0;316;;;;0;0.008;;;
NEU;10.01.2026 04:00;1;0.7;1.4;0.1;-0.1;94.8;6.2;0.3;948.1;1006.7;1004.7;;;10.5;253;5.7;20.5;37.8;10.3;37.1;;;1;;0;317;;;;0;0.003;;;
NEU;10.01.2026 05:00;1.6;1.5;1.7;0.5;0.2;91;6.2;0.3;948.3;1006.8;1004.9;;;13.2;258;6.1;22;47.5;12.6;45.4;;;0.1;;0;318;;;;0;0.006;;;
NEU;10.01.2026 06:00;1.4;1.1;1.7;0.5;0.2;92.9;6.3;0.4;949.1;1007.7;1005.7;;;10.5;252;5.4;19.4;37.8;10.2;36.7;;;0.4;;0;318;;;;0;0.004;;;
NEU;10.01.2026 07:00;1.7;1.2;2.1;0.6;0.4;88;6.1;-0.1;949.5;1008;1006.1;;;12.9;249;5.8;20.9;46.4;12.7;45.7;;;0.1;;0;313;;;;0;0.008;;;
NEU;10.01.2026 08:00;1;0.8;1.2;0.1;0;91.5;6;-0.2;950.2;1008.9;1006.9;;;13.5;257;7.6;27.4;48.6;13.2;47.5;;;0.3;;0;316;;;;0;0.022;;;
NEU;10.01.2026 09:00;0.5;0.3;0.6;-0.1;-0.1;95.8;6;-0.1;951;1009.9;1007.7;;;12.3;250;5.3;19.1;44.3;11.8;42.5;;;1.8;;7;315;;;;0;0.015;;;
NEU;10.01.2026 10:00;0.7;0.4;0.9;0;0;91;5.8;-0.6;951.9;1010.8;1008.7;;;9.1;252;5.1;18.4;32.8;8.8;31.7;;;0.3;;39;310;;;;0;0.027;;;
NEU;10.01.2026 11:00;0.8;0.6;1;0.1;0.1;91.3;5.9;-0.4;952.4;1011.3;1009.2;;;11.2;249;5.2;18.7;40.3;11.1;40;;;0;;59;309;;;;0;0.031;;;
NEU;10.01.2026 12:00;0.7;0.4;0.9;0.1;0;92.8;6;-0.4;952.6;1011.5;1009.4;;;12.5;252;6;21.6;45;11.8;42.5;;;0.5;;62;310;;;;0;0.03;;;
NEU;10.01.2026 13:00;1.1;1;1.1;0.5;0.3;86.4;5.7;-1;952.5;1011.4;1009.3;;;10.7;256;5.9;21.2;38.5;10.1;36.4;;;0;;102;301;;;;0;0.046;;;
NEU;10.01.2026 14:00;1.3;1;1.5;0.5;0.4;83.7;5.6;-1.2;952.8;1011.6;1009.6;;;10.2;262;5.7;20.5;36.7;9.6;34.6;;;0;;79;301;;;;0;0.045;;;
NEU;10.01.2026 15:00;0.9;0.5;1.3;0.2;0;88.5;5.8;-0.9;953.8;1012.8;1010.6;;;11.5;266;5.4;19.4;41.4;10.8;38.9;;;0.2;;23;309;;;;0;0.027;;;
NEU;10.01.2026 16:00;0.8;0.6;1;0;0;88.5;5.7;-0.9;954.9;1014;1011.8;;;7.3;259;4.2;15.1;26.3;7.1;25.6;;;0.1;;15;307;;;;0;0.017;;;
NEU;10.01.2026 17:00;0.3;0.2;0.6;-0.1;-0.1;93.3;5.9;-0.6;955.7;1014.9;1012.6;;;8.5;256;4.5;16.2;30.6;8.3;29.9;;;0.5;;0;310;;;;0;0.003;;;
NEU;10.01.2026 18:00;0.4;0.2;0.5;-0.1;-0.1;94.9;6;-0.3;956.4;1015.6;1013.4;;;9;256;4.5;16.2;32.4;8.7;31.3;;;0.6;;0;311;;;;0;0.003;;;
NEU;10.01.2026 19:00;0.5;0.4;0.5;-0.1;-0.1;93.9;5.9;-0.4;957.1;1016.4;1014.1;;;7.8;253;4.1;14.8;28.1;7.6;27.4;;;0.4;;0;311;;;;0;0.003;;;
NEU;10.01.2026 20:00;0.6;0.4;0.7;-0.1;-0.2;91.4;5.8;-0.7;958.1;1017.4;1015.1;;;7.4;249;3.9;14;26.6;7.1;25.6;;;0.1;;0;307;;;;0;0.004;;;
NEU;10.01.2026 21:00;0.4;0.1;0.6;-0.2;-0.2;93.1;5.8;-0.7;959;1018.4;1016.1;;;7.5;259;3.9;14;27;7.1;25.6;;;0.3;;0;306;;;;0;0.003;;;
NEU;10.01.2026 22:00;0.3;0.1;0.5;-0.2;-0.3;91.5;5.7;-0.9;959.8;1019.3;1016.9;;;8;273;3.5;12.6;28.8;7.7;27.7;;;0.1;;0;302;;;;0;0.004;;;
NEU;10.01.2026 23:00;0.2;-0.2;0.6;-0.5;-0.6;82;5.1;-2.5;960.4;1019.9;1017.5;;;8.5;268;2.9;10.4;30.6;8.3;29.9;;;0;;0;293;;;;0;0.008;;;
NEU;11.01.2026 00:00;0.3;0.1;0.6;-0.5;-0.6;81.1;5.1;-2.5;961.5;1021.1;1018.7;;;3;263;0.9;3.2;10.8;2.9;10.4;;;0;;1;301;;;;0;0.004;;;
NEU;11.01.2026 01:00;0.1;-0.2;0.3;-0.5;-0.5;85;5.2;-2.2;962.3;1022;1019.6;;;3.6;277;1.7;6.1;13;3.5;12.6;;;0;;0;302;;;;0;0.005;;;
NEU;11.01.2026 02:00;0;-0.2;0.2;-0.6;-0.6;85.4;5.2;-2.2;962.9;1022.7;1020.2;;;4.3;285;2;7.2;15.5;4.3;15.5;;;0;;0;302;;;;0;0.005;;;
NEU;11.01.2026 03:00;0.2;0;0.3;-0.4;-0.5;82.3;5.1;-2.5;963.8;1023.5;1021.1;;;4.8;286;2.6;9.4;17.3;4.8;17.3;;;0;;0;303;;;;0;0.008;;;
NEU;11.01.2026 04:00;0.1;-0.2;0.2;-0.4;-0.4;83.4;5.1;-2.4;964;1023.8;1021.3;;;4.2;292;2.1;7.6;15.1;4.1;14.8;;;0;;0;302;;;;0;0.006;;;
NEU;11.01.2026 05:00;0;-0.3;0.3;-0.5;-0.6;83;5.1;-2.5;964.3;1024.1;1021.6;;;5.5;283;2.4;8.6;19.8;5.4;19.4;;;0;;0;299;;;;0;0.007;;;
NEU;11.01.2026 06:00;0.1;-0.1;0.4;-0.6;-0.7;80.3;5;-2.9;964.8;1024.6;1022.2;;;4.4;249;1.9;6.8;15.8;4.3;15.5;;;0;;0;301;;;;0;0.007;;;
NEU;11.01.2026 07:00;0.1;-0.1;0.4;-1.1;-1.3;79.3;4.9;-3;965.2;1025.1;1022.6;;;5.4;264;2.3;8.3;19.4;5.1;18.4;;;0;;0;301;;;;0;0.008;;;
